,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,Class
30,931,917,902,881,871,907,1107,1305,1402,1343,802,814,941,927,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,942,928,912,890,880,912,1111,1309,1405,1346,803,815,4505,4486,4464,4432,4400,4319,3861,3096,2243,1857,819,831,4535,4516,4494,4462,4430,4349,3891,3126,2273,1887,849,839,1
31,960,946,932,914,892,889,1041,1296,1407,1369,804,816,961,947,933,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,962,948,934,915,893,889,1041,1296,1407,1369,804,816,4530,4511,4492,4466,4428,4369,4092,3325,2412,2000,820,832,4554,4535,4516,4490,4452,4393,4116,3349,2436,2024,844,839,1
32,935,918,905,882,870,907,1097,1300,1396,1344,801,813,942,925,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,943,926,912,889,877,911,1101,1304,1400,1348,803,815,4507,4485,4464,4431,4400,4320,3889,3102,2255,1860,819,831,4539,4517,4496,4463,4432,4352,3921,3134,2287,1892,851,839,1
33,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
34,973,956,936,922,899,890,1018,1272,1397,1387,806,817,974,957,937,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,975,958,938,923,900,890,1018,1272,1397,1387,806,817,4547,4526,4500,4478,4443,4400,4158,3436,2464,2047,822,833,4565,4544,4518,4496,4461,4418,4176,3454,2482,2065,840,839,1
35,948,929,915,897,882,896,1063,1315,1400,1362,803,815,949,930,916,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,950,931,917,898,883,896,1063,1315,1400,1362,803,815,4516,4491,4472,4440,4413,4340,3985,3209,2314,1916,819,831,4546,4521,4502,4470,4443,4370,4015,3239,2344,1946,849,839,1
36,978,961,948,926,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,979,962,949,927,906,876,901,1158,1353,1392,802,817,4546,4528,4514,4484,4455,4409,4307,3691,2678,2242,817,832,4587,4569,4555,4525,4496,4450,4348,3732,2719,2283,858,839,1
37,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
38,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
39,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
40,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
41,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
42,938,924,909,888,877,920,1125,1318,1407,1343,805,816,953,939,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,954,940,924,902,891,930,1133,1324,1412,1348,806,817,4520,4501,4479,4446,4414,4321,3849,3085,2231,1847,822,833,4535,4516,4494,4461,4429,4336,3864,3100,2246,1862,837,839,1
43,966,952,938,920,898,895,1048,1300,1407,1374,806,817,967,953,939,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,968,954,940,921,899,895,1048,1300,1407,1374,806,817,4531,4512,4493,4467,4429,4370,4093,3324,2410,2005,822,833,4554,4535,4516,4490,4452,4393,4116,3347,2433,2028,845,839,1
44,998,981,967,945,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,999,982,968,946,926,895,919,1176,1371,1409,806,817,4567,4549,4534,4504,4476,4428,4325,3705,2699,2261,822,833,4587,4569,4554,4524,4496,4448,4345,3725,2719,2281,842,839,1
45,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
46,975,958,939,925,901,892,1022,1276,1399,1390,806,817,976,959,940,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,977,960,941,926,902,892,1022,1276,1399,1390,806,817,4547,4525,4501,4479,4443,4399,4154,3440,2466,2051,822,833,4564,4542,4518,4496,4460,4416,4171,3457,2483,2068,839,839,1
47,975,958,939,925,901,892,1021,1275,1398,1391,806,817,976,959,940,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,977,960,941,926,902,892,1021,1275,1398,1391,806,817,4536,4514,4490,4468,4432,4388,4146,3432,2461,2048,822,833,4564,4542,4518,4496,4460,4416,4174,3460,2489,2076,850,839,1
48,953,938,924,903,893,914,1096,1329,1411,1359,805,816,955,940,926,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,956,941,927,905,895,915,1097,1330,1412,1360,806,817,4519,4500,4480,4446,4420,4340,3958,3167,2290,1887,822,833,4537,4518,4498,4464,4438,4358,3976,3184,2307,1903,838,839,1
49,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
50,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
51,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
52,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
53,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
54,935,920,905,884,873,915,1118,1312,1402,1338,801,815,948,933,918,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,949,934,919,896,885,924,1125,1317,1407,1343,802,816,4515,4495,4474,4440,4408,4315,3849,3080,2226,1843,818,832,4536,4516,4495,4461,4429,4336,3870,3101,2247,1864,839,839,1
55,993,986,972,950,927,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,4568,4560,4545,4517,4489,4439,4359,3841,2803,2360,818,832,4589,4581,4566,4538,4510,4460,4380,3862,2824,2381,839,839,1
56,951,932,921,901,885,899,1068,1320,1404,1360,803,817,952,933,922,902,886,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,953,934,923,903,887,899,1068,1320,1404,1360,803,817,4518,4495,4482,4446,4418,4347,3993,3213,2316,1915,819,833,4545,4522,4509,4473,4445,4374,4020,3240,2343,1942,846,839,1
57,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
58,927,913,900,878,867,910,1112,1306,1402,1336,801,816,940,926,913,890,879,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,941,927,914,891,880,919,1119,1311,1407,1341,802,817,4505,4486,4467,4433,4401,4308,3846,3082,2228,1841,818,833,4536,4517,4498,4464,4432,4339,3877,3113,2259,1872,849,839,1
59,993,986,972,950,927,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,995,987,973,951,928,895,895,1122,1333,1401,802,816,4568,4560,4545,4517,4489,4439,4359,3841,2803,2360,818,832,4589,4581,4566,4538,4510,4460,4380,3862,2824,2381,839,839,1
60,946,928,918,897,882,898,1066,1320,1403,1356,802,817,947,929,919,898,883,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,948,930,920,899,884,898,1066,1320,1403,1356,802,817,4513,4490,4479,4442,4415,4342,3985,3208,2309,1912,818,833,4543,4520,4509,4472,4445,4372,4015,3238,2339,1942,848,839,1
61,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
62,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
63,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
64,983,970,954,934,909,891,976,1240,1386,1411,806,817,984,971,955,935,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,985,972,956,936,910,892,976,1240,1386,1411,806,817,4557,4543,4522,4497,4455,4415,4250,3574,2575,2143,822,833,4572,4558,4537,4512,4470,4430,4265,3589,2590,2158,837,839,0
